X	Y	SpeciesID	SeedAbundance	SeedlingAbundance	AdultAbundance
12385	6	3	290	9	45	56
12386	6	3	389	0	0	0
12387	6	3	68	94	401	414
12388	6	3	160	0	0	0
12389	6	3	155	42	0	0
12390	6	3	367	14	152	170
12391	6	3	26	0	0	0
12392	6	3	272	0	0	0
12393	6	3	22	0	0	0
12394	6	3	80	0	0	0
12395	6	3	191	4609	12644	12121
12396	6	3	371	0	0	0
12397	6	3	187	0	0	0
12398	6	3	166	1196	3190	3090
12399	6	3	382	11	204	222
12400	6	3	79	0	0	0
12401	6	3	113	0	0	0
12402	6	3	196	132	350	332
12403	6	3	353	0	0	0
12404	6	3	285	15	225	253
12405	6	3	361	116543	200467	187232
12406	6	3	309	0	0	0
12407	6	3	118	0	0	0
12408	6	3	384	0	0	0
12409	6	3	372	209	1743	1799
12410	6	3	15	0	0	0
12411	6	3	308	0	0	0
12412	6	3	275	0	0	0
12413	6	3	34	0	0	0
12414	6	3	158	0	0	0
12415	6	3	47	0	0	0
12416	6	3	86	48	233	253
12417	6	3	323	15378	24547	22743
12418	6	3	342	13	241	270
12419	6	3	339	0	0	0
12420	6	3	63	10	123	136
12421	6	3	7	0	0	0
12422	6	3	51	111773	190812	176965
12423	6	3	264	0	0	0
12424	6	3	38	0	0	0
12425	6	3	186	0	0	0
12426	6	3	215	613740	1028480	955542
12427	6	3	226	157928	442310	367664
12428	6	3	175	9	104	110
12429	6	3	261	0	0	0
12430	6	3	360	421323	701842	651671
12431	6	3	345	170277	0	0
12432	6	3	240	0	0	0
12433	6	3	251	4015	7578	7440
12434	6	3	355	0	0	0
12435	6	3	126	0	0	0
12436	6	3	78	280436	0	0
12437	6	3	105	12356	29689	28857
12438	6	3	140	4354	15523	15086
12439	6	3	307	39337	61878	60493
12440	6	3	69	0	0	0
12441	6	3	312	0	0	0
12442	6	3	333	706378	0	0
12443	6	3	387	1007090	0	0
12444	6	3	380	10904	27178	26682
12445	6	3	349	9259	26323	25460
12446	6	3	274	0	0	0
12447	6	3	61	6860	8357	8185
12448	6	3	42	1158700	0	0
12449	6	3	182	0	0	0
12450	6	3	293	0	0	0
12451	6	3	199	728	4511	4384
12452	6	3	161	1	2	1
12453	6	3	316	86894	201763	195228
12454	6	3	352	2896	8366	8069
12455	6	3	348	0	0	0
12456	6	3	246	0	0	0
12457	6	3	189	147871	254863	237859
12458	6	3	283	0	0	0
12459	6	3	359	0	0	0
12460	6	3	392	0	0	0
12461	6	3	30	0	0	0
12462	6	3	306	0	0	0
12463	6	3	153	28	131	132
12464	6	3	315	0	0	0
12465	6	3	262	0	0	0
12466	6	3	9	0	0	0
12467	6	3	202	0	0	0
12468	6	3	85	0	0	0
12469	6	3	197	0	0	0
12470	6	3	340	111319	185566	172066
12471	6	3	381	0	0	0
12472	6	3	84	0	0	0
12473	6	3	354	0	0	0
12474	6	3	244	3802	21111	20873
12475	6	3	108	860	2441	2388
12476	6	3	216	822050	1361630	1261090
12477	6	3	104	8	46	43
12478	6	3	151	0	0	0
12479	6	3	236	0	0	0
12480	6	3	70	0	0	0
12481	6	3	19	0	0	0
12482	6	3	267	101	839	857
12483	6	3	325	0	0	0
12484	6	3	5	0	0	0
12485	6	3	250	0	0	0
12486	6	3	174	0	0	0
12487	6	3	143	0	0	0
12488	6	3	273	2	0	0
12489	6	3	233	1747	7255	7064
12490	6	3	10	0	0	0
12491	6	3	288	276	405	345
12492	6	3	74	4484	14922	14845
12493	6	3	152	0	0	0
12494	6	3	172	15517	43565	42452
12495	6	3	300	0	0	0
12496	6	3	95	0	0	0
12497	6	3	97	3292410	0	0
12498	6	3	156	0	0	0
12499	6	3	259	0	0	0
12500	6	3	292	0	0	0
12501	6	3	120	0	0	0
12502	6	3	369	4659	7634	7193
12503	6	3	320	0	0	0
12504	6	3	14	569185	0	0
12505	6	3	327	323	2921	2825
12506	6	3	91	5191700	7094130	6318430
12507	6	3	16	0	0	0
12508	6	3	377	38956	0	0
12509	6	3	99	3	0	0
12510	6	3	222	0	0	0
12511	6	3	96	0	0	0
12512	6	3	148	29	0	0
12513	6	3	263	239	2633	2708
12514	6	3	141	0	0	0
12515	6	3	55	0	0	0
12516	6	3	394	0	0	0
12517	6	3	65	22	450	465
12518	6	3	12	0	0	0
12519	6	3	390	5266290	6316410	5411170
12520	6	3	40	1	0	0
12521	6	3	241	1962670	0	0
12522	6	3	23	0	0	0
12523	6	3	121	43712	114114	111242
12524	6	3	53	412430	531916	175191
12525	6	3	75	0	0	0
12526	6	3	100	0	0	0
12527	6	3	225	0	0	0
12528	6	3	122	9932	0	0
12529	6	3	192	0	0	0
12530	6	3	131	0	0	0
12531	6	3	337	0	0	0
12532	6	3	234	0	0	0
12533	6	3	103	0	0	0
12534	6	3	221	0	0	0
12535	6	3	124	0	0	0
12536	6	3	62	417938	970377	724151
12537	6	3	279	0	0	0
12538	6	3	57	0	0	0
12539	6	3	212	0	0	0
12540	6	3	112	0	0	0
12541	6	3	66	0	0	0
12542	6	3	139	0	0	0
12543	6	3	397	19309	22236	22073
12544	6	3	198	735747	1670220	917095
12545	6	3	362	123731	306310	296429
12546	6	3	183	58	0	0
12547	6	3	164	0	0	0
12548	6	3	44	0	0	0
12549	6	3	179	114191	183572	170145
12550	6	3	41	5700	15852	15954
12551	6	3	336	0	0	0
12552	6	3	400	3854080	0	0
12553	6	3	134	1123	2989	2871
12554	6	3	39	0	0	0
12555	6	3	399	31	681	742
12556	6	3	168	0	0	0
12557	6	3	223	0	0	0
12558	6	3	249	19	0	0
12559	6	3	331	0	0	0
12560	6	3	31	0	0	0
12561	6	3	137	0	0	0
12562	6	3	395	0	0	0
12563	6	3	214	161795	341996	326514
12564	6	3	36	290644	447703	410405
12565	6	3	149	20	0	0
12566	6	3	298	486	1892	1846
12567	6	3	73	1937	8997	8762
12568	6	3	27	757094	1141800	1039380
12569	6	3	177	1085270	1730620	1592280
12570	6	3	237	10865	17437	17043
12571	6	3	167	0	0	0
12572	6	3	29	127	1397	1348
12573	6	3	136	0	0	0
12574	6	3	138	0	0	0
12575	6	3	235	0	0	0
12576	6	3	357	0	0	0
12577	6	3	388	937	2002	2001
12578	6	3	347	0	0	0
12579	6	3	228	278725	0	0
12580	6	3	368	0	1	1
12581	6	3	169	0	0	0
12582	6	3	18	0	0	0
12583	6	3	324	0	0	0
12584	6	3	209	0	0	0
12585	6	3	48	0	0	0
12586	6	3	370	210028	304753	276424
12587	6	3	301	0	0	0
12588	6	3	129	388270	0	0
12589	6	3	328	0	0	0
12590	6	3	56	0	0	0
12591	6	3	127	110261	0	0
12592	6	3	218	0	0	0
12593	6	3	318	1856	14057	9214
12594	6	3	330	809	3223	3255
12595	6	3	125	4924	12327	11941
12596	6	3	332	2	10	11
12597	6	3	296	125233	349788	200498
12598	6	3	310	724	4606	4700
12599	6	3	219	0	0	0
12600	6	3	239	500	7275	5950
12601	6	3	24	0	0	0
12602	6	3	163	0	0	0
12603	6	3	248	4035	9474	9387
12604	6	3	201	9581	25893	25284
12605	6	3	220	20969	55648	54465
12606	6	3	363	13564700	0	0
12607	6	3	231	0	0	0
12608	6	3	157	0	0	0
12609	6	3	21	96790	398200	154421
12610	6	3	132	0	0	0
12611	6	3	207	53778	138387	125194
12612	6	3	180	0	0	0
12613	6	3	343	16	64	78
12614	6	3	351	0	0	0
12615	6	3	173	4484	26741	2332
12616	6	3	178	0	0	0
12617	6	3	4	0	0	0
12618	6	3	210	0	0	0
12619	6	3	37	0	0	0
12620	6	3	111	0	0	0
12621	6	3	171	686	3991	3452
12622	6	3	165	164	1440	1356
12623	6	3	376	0	0	0
12624	6	3	106	1	0	0
12625	6	3	25	98406	192126	102679
12626	6	3	396	13	88	84
12627	6	3	43	3168870	5280580	2654680
12628	6	3	33	0	0	0
12629	6	3	286	472	9627	4001
12630	6	3	313	989	2713	2332
12631	6	3	391	4500840	6254630	4221970
12632	6	3	116	1867	13251	5889
12633	6	3	71	0	0	0
12634	6	3	46	0	0	0
12635	6	3	119	0	0	0
12636	6	3	341	0	0	0
12637	6	3	170	0	0	0
12638	6	3	107	0	0	0
12639	6	3	208	0	0	0
12640	6	3	266	0	0	0
12641	6	3	254	0	0	0
12642	6	3	194	0	0	0
12643	6	3	101	121	1203	1103
12644	6	3	329	0	0	0
12645	6	3	115	56	341	325
12646	6	3	247	231	2273	1597
12647	6	3	282	0	0	0
12648	6	3	375	0	0	0
12649	6	3	110	401307	0	0
12650	6	3	195	0	0	0
12651	6	3	211	1	0	0
12652	6	3	304	0	0	0
12653	6	3	154	1882	0	0
12654	6	3	35	214041	607255	73118
12655	6	3	162	4216	7767	7596
12656	6	3	89	57	886	853
12657	6	3	128	0	0	0
12658	6	3	289	0	0	0
12659	6	3	338	10117	22651	22428
12660	6	3	59	717	4426	4285
12661	6	3	269	1415300	2250800	1833420
12662	6	3	305	231	2060	1448
12663	6	3	358	0	0	0
12664	6	3	366	0	0	0
12665	6	3	144	343304	970664	158271
12666	6	3	3	1	0	0
12667	6	3	393	0	0	0
12668	6	3	303	0	0	0
12669	6	3	45	8595940	13376400	4451950
12670	6	3	227	1338360	2743860	896437
12671	6	3	314	16055	37764	16150
12672	6	3	190	407	1450	1056
12673	6	3	265	85433	187745	137853
12674	6	3	184	0	0	0
12675	6	3	268	43776	121655	70115
12676	6	3	90	0	0	0
12677	6	3	87	9	0	0
12678	6	3	206	86819	237308	64645
12679	6	3	77	0	0	0
12680	6	3	203	214	3917	2110
12681	6	3	109	2710	19867	5277
12682	6	3	294	0	0	0
12683	6	3	321	0	0	0
12684	6	3	364	245698	662866	192878
12685	6	3	287	0	0	0
12686	6	3	92	1358090	0	0
12687	6	3	205	0	0	0
12688	6	3	50	0	0	0
12689	6	3	67	39480	100266	62697
12690	6	3	176	4	0	0
12691	6	3	20	0	0	0
12692	6	3	200	1234	5105	793
12693	6	3	385	630	5251	3751
12694	6	3	302	0	0	0
12695	6	3	185	2941760	0	0
12696	6	3	242	0	0	0
12697	6	3	311	0	0	0
12698	6	3	374	101150	285478	91024
12699	6	3	299	0	0	0
12700	6	3	322	0	0	0
12701	6	3	291	6938940	10149800	3217270
12702	6	3	94	0	0	0
12703	6	3	297	0	0	0
12704	6	3	6	27987	59393	27521
12705	6	3	243	1254	18067	4579
12706	6	3	271	0	0	0
12707	6	3	2	22285400	0	0
12708	6	3	193	10005	28302	10703
12709	7	3	245	177076	262500	237242
12710	7	3	83	0	0	0
12711	7	3	238	0	0	0
12712	7	3	204	577334	864950	783347
12713	7	3	98	0	0	0
12714	7	3	386	0	0	0
12715	7	3	373	75678	0	0
12716	7	3	213	0	0	0
12717	7	3	346	1	1	0
12718	7	3	356	12500	33010	31855
12719	7	3	281	0	0	0
12720	7	3	123	0	0	0
12721	7	3	64	0	0	0
12722	7	3	278	15	81	71
12723	7	3	8	0	0	0
12724	7	3	232	22	340	306
12725	7	3	60	0	0	0
12726	7	3	159	0	0	0
12727	7	3	270	363952	0	0
12728	7	3	93	0	0	0
12729	7	3	147	0	0	0
12730	7	3	257	0	0	0
12731	7	3	224	0	0	0
12732	7	3	28	0	0	0
12733	7	3	11	3735730	5605920	5092550
12734	7	3	344	10	124	123
12735	7	3	334	0	0	0
12736	7	3	277	0	0	0
12737	7	3	255	63	221	222
12738	7	3	290	10	54	45
12739	7	3	389	0	0	0
12740	7	3	68	93	436	459
12741	7	3	160	0	0	0
12742	7	3	155	35	0	0
12743	7	3	367	7	134	156
12744	7	3	26	0	0	0
12745	7	3	272	0	0	0
12746	7	3	22	0	0	0
12747	7	3	80	0	0	0
12748	7	3	191	5072	13444	12860
12749	7	3	371	0	0	0
12750	7	3	187	0	0	0
12751	7	3	166	1201	3424	3286
12752	7	3	382	18	191	231
12753	7	3	79	0	0	0
12754	7	3	113	0	0	0
12755	7	3	196	101	350	354
12756	7	3	353	0	0	0
12757	7	3	285	20	267	261
12758	7	3	361	123379	211378	196577
12759	7	3	309	0	0	0
12760	7	3	118	0	0	0
12761	7	3	384	0	0	0
12762	7	3	372	235	1842	1806
12763	7	3	15	0	0	0
12764	7	3	308	0	0	0
12765	7	3	275	0	0	0
12766	7	3	34	0	0	0
12767	7	3	158	0	0	0
12768	7	3	47	0	0	0
12769	7	3	86	47	264	225
12770	7	3	323	16044	25731	23844
12771	7	3	342	17	316	286
12772	7	3	339	0	0	0
12773	7	3	63	9	135	128
12774	7	3	7	0	0	0
12775	7	3	51	117196	201360	187459
12776	7	3	264	0	0	0
12777	7	3	38	0	0	0
12778	7	3	186	0	0	0
12779	7	3	215	644006	1082290	1002320
12780	7	3	226	160718	450611	372231
12781	7	3	175	16	107	119
12782	7	3	261	0	0	0
12783	7	3	360	442438	735926	681119
12784	7	3	345	177506	0	0
12785	7	3	240	0	0	0
12786	7	3	251	4363	8096	7670
12787	7	3	355	0	0	0
12788	7	3	126	0	0	0
12789	7	3	78	293835	0	0
12790	7	3	105	13155	31097	29781
12791	7	3	140	4680	15868	15652
12792	7	3	307	0	0	0
12793	7	3	69	0	0	0
12794	7	3	312	0	0	0
12795	7	3	333	722331	0	0
12796	7	3	387	1029780	0	0
12797	7	3	380	11402	27789	27298
12798	7	3	349	9473	26877	26357
12799	7	3	274	0	0	0
12800	7	3	61	6875	8653	8503
12801	7	3	42	1184730	0	0
12802	7	3	182	0	0	0
12803	7	3	293	0	0	0
12804	7	3	199	756	4615	4462
12805	7	3	161	0	1	0
12806	7	3	316	88857	206802	197810
12807	7	3	352	3071	8284	8070
12808	7	3	348	0	0	0
12809	7	3	246	0	0	0
12810	7	3	189	151376	259774	242558
12811	7	3	283	0	0	0
12812	7	3	359	0	0	0
12813	7	3	392	0	0	0
12814	7	3	30	0	0	0
12815	7	3	306	0	0	0
12816	7	3	153	21	141	169
12817	7	3	315	0	0	0
12818	7	3	262	0	0	0
12819	7	3	9	0	0	0
12820	7	3	202	0	0	0
12821	7	3	85	0	0	0
12822	7	3	197	0	0	0
12823	7	3	340	114093	190437	176553
12824	7	3	381	0	0	0
12825	7	3	84	0	0	0
12826	7	3	354	0	0	0
12827	7	3	244	4073	21783	21052
12828	7	3	108	887	2468	2457
12829	7	3	216	841777	1393810	1291630
12830	7	3	104	20	45	36
12831	7	3	151	0	0	0
12832	7	3	236	0	0	0
12833	7	3	70	0	0	0
12834	7	3	19	0	0	0
12835	7	3	267	77	840	816
12836	7	3	325	0	0	0
12837	7	3	5	0	0	0
12838	7	3	250	0	0	0
12839	7	3	174	0	0	0
12840	7	3	143	0	0	0
12841	7	3	273	7	0	0
12842	7	3	233	1707	7454	7222
12843	7	3	10	0	0	0
12844	7	3	288	293	364	358
12845	7	3	74	0	0	0
12846	7	3	152	0	0	0
12847	7	3	172	15586	43501	42417
12848	7	3	300	0	0	0
12849	7	3	95	0	0	0
12850	7	3	97	3351420	0	0
12851	7	3	156	0	0	0
12852	7	3	259	0	0	0
12853	7	3	292	0	0	0
12854	7	3	120	0	0	0
12855	7	3	369	4572	7452	7488
12856	7	3	320	0	0	0
12857	7	3	14	581004	0	0
12858	7	3	327	271	2900	2819
12859	7	3	91	5274880	7213920	6421670
12860	7	3	16	0	0	0
12861	7	3	377	39133	0	0
12862	7	3	99	9	0	0
12863	7	3	222	0	0	0
12864	7	3	96	0	0	0
12865	7	3	148	44	0	0
12866	7	3	263	247	2598	2664
12867	7	3	141	0	0	0
12868	7	3	55	0	0	0
12869	7	3	394	0	0	0
12870	7	3	65	20	416	435
12871	7	3	12	0	0	0
12872	7	3	390	5347900	6413510	5498760
12873	7	3	40	0	0	0
12874	7	3	241	1997760	0	0
12875	7	3	23	0	0	0
12876	7	3	121	44416	116270	112646
12877	7	3	53	418893	539721	178337
12878	7	3	75	0	0	0
12879	7	3	100	0	0	0
12880	7	3	225	0	0	0
12881	7	3	122	9977	0	0
12882	7	3	192	0	0	0
12883	7	3	131	0	0	0
12884	7	3	337	0	0	0
12885	7	3	234	0	0	0
12886	7	3	103	0	0	0
12887	7	3	221	0	0	0
12888	7	3	124	0	0	0
12889	7	3	62	424753	987463	734224
12890	7	3	279	0	0	0
12891	7	3	57	0	0	0
12892	7	3	212	0	0	0
12893	7	3	112	0	0	0
12894	7	3	66	0	0	0
12895	7	3	139	0	0	0
12896	7	3	397	20142	22736	22277
12897	7	3	198	748278	1696770	927614
12898	7	3	362	124714	310953	300676
12899	7	3	183	62	0	0
12900	7	3	164	0	0	0
12901	7	3	44	0	0	0
12902	7	3	179	114771	186900	173282
12903	7	3	41	5824	15751	15892
12904	7	3	336	0	0	0
12905	7	3	400	3910400	0	0
12906	7	3	134	1155	2968	2944
12907	7	3	39	0	0	0
12908	7	3	399	34	687	693
12909	7	3	168	0	0	0
12910	7	3	223	0	0	0
12911	7	3	249	10	0	0
12912	7	3	331	0	0	0
12913	7	3	31	0	0	0
12914	7	3	137	0	0	0
12915	7	3	395	0	0	0
12916	7	3	214	164120	346638	332724
12917	7	3	36	293460	455441	417411
12918	7	3	149	18	0	0
12919	7	3	298	490	1921	1800
12920	7	3	73	8	39	39
12921	7	3	27	767330	1156830	1053890
12922	7	3	177	1096640	1756030	1615410
12923	7	3	237	10969	17469	17225
12924	7	3	167	0	0	0
12925	7	3	29	176	1502	1364
12926	7	3	136	0	0	0
12927	7	3	138	0	0	0
12928	7	3	235	0	0	0
12929	7	3	357	0	0	0
12930	7	3	388	1019	2000	1955
12931	7	3	347	0	0	0
12932	7	3	228	0	0	0
12933	7	3	368	4	2	4
12934	7	3	169	0	0	0
12935	7	3	18	0	0	0
12936	7	3	324	0	0	0
12937	7	3	209	0	0	0
12938	7	3	48	0	0	0
12939	7	3	370	211159	306589	276486
12940	7	3	301	0	0	0
12941	7	3	129	392640	0	0
12942	7	3	328	0	0	0
12943	7	3	56	0	0	0
12944	7	3	127	110134	0	0
12945	7	3	218	0	0	0
12946	7	3	318	1927	13815	9365
12947	7	3	330	859	3096	3072
12948	7	3	125	4873	12420	12327
12949	7	3	332	0	12	10
12950	7	3	296	125954	351986	203324
12951	7	3	310	707	4807	4615
12952	7	3	219	0	0	0
12953	7	3	239	500	7185	6023
12954	7	3	24	0	0	0
12955	7	3	163	0	0	0
12956	7	3	248	3986	9731	9445
12957	7	3	201	9869	26211	25157
12958	7	3	220	21164	56252	54775
12959	7	3	363	13659800	0	0
12960	7	3	231	0	0	0
12961	7	3	157	0	0	0
12962	7	3	21	97907	399809	156640
12963	7	3	132	2	0	0
12964	7	3	207	53960	139087	127404
12965	7	3	180	0	0	0
12966	7	3	343	20	76	78
12967	7	3	351	0	0	0
12968	7	3	173	4640	27423	2382
12969	7	3	178	0	0	0
12970	7	3	4	0	0	0
12971	7	3	210	0	0	0
12972	7	3	37	0	0	0
12973	7	3	111	0	0	0
12974	7	3	171	699	4008	3523
12975	7	3	165	186	1442	1392
12976	7	3	376	0	0	0
12977	7	3	106	0	0	0
12978	7	3	25	98934	191607	104652
12979	7	3	396	11	72	81
12980	7	3	43	3174350	5299860	2705310
12981	7	3	33	0	0	0
12982	7	3	286	490	9525	4066
12983	7	3	313	0	0	0
12984	7	3	391	4507310	6260190	4302280
12985	7	3	116	1928	13467	6010
12986	7	3	71	0	0	0
12987	7	3	46	0	0	0
12988	7	3	119	0	0	0
12989	7	3	341	0	0	0
12990	7	3	170	0	0	0
12991	7	3	107	0	0	0
12992	7	3	208	0	0	0
12993	7	3	266	0	0	0
12994	7	3	254	0	0	0
12995	7	3	194	0	0	0
12996	7	3	101	110	1098	1113
12997	7	3	329	0	0	0
12998	7	3	115	52	357	373
12999	7	3	247	214	2288	1626
13000	7	3	282	0	0	0
13001	7	3	375	0	0	0
13002	7	3	110	408250	0	0
13003	7	3	195	0	0	0
13004	7	3	211	3	0	0
13005	7	3	304	0	0	0
13006	7	3	154	1874	0	0
13007	7	3	35	220326	624492	74657
13008	7	3	162	4359	7535	7454
13009	7	3	89	60	916	860
13010	7	3	128	0	0	0
13011	7	3	289	0	0	0
13012	7	3	338	10263	22398	22331
13013	7	3	59	737	4456	4463
13014	7	3	269	1418150	2256690	1873580
13015	7	3	305	220	2076	1471
13016	7	3	358	0	0	0
13017	7	3	366	0	0	0
13018	7	3	144	349721	989517	161477
13019	7	3	3	1	0	0
13020	7	3	393	0	0	0
13021	7	3	303	0	0	0
13022	7	3	45	8642160	13439700	4546470
13023	7	3	227	1345370	2761530	913910
13024	7	3	314	16456	38120	16455
13025	7	3	190	401	1395	1083
13026	7	3	265	85270	188803	140064
13027	7	3	184	0	0	0
13028	7	3	268	44011	121888	71448
13029	7	3	90	0	0	0
13030	7	3	87	13	0	0
13031	7	3	206	87448	238116	65799
13032	7	3	77	0	0	0
13033	7	3	203	271	4075	2149
13034	7	3	109	2804	20092	5366
13035	7	3	294	0	0	0
13036	7	3	321	0	0	0
13037	7	3	364	248091	667688	196394
13038	7	3	287	0	0	0
13039	7	3	92	1369500	0	0
13040	7	3	205	0	0	0
13041	7	3	50	0	0	0
13042	7	3	67	39716	100520	63846
13043	7	3	176	6	0	0
13044	7	3	20	0	0	0
13045	7	3	200	1385	5266	807
13046	7	3	385	710	5170	3822
13047	7	3	302	0	0	0
13048	7	3	185	2972060	0	0
13049	7	3	242	0	0	0
13050	7	3	311	0	0	0
13051	7	3	374	101126	285558	92776
13052	7	3	299	0	0	0
13053	7	3	322	0	0	0
13054	7	3	291	6974320	10195700	3280110
13055	7	3	94	0	0	0
13056	7	3	297	0	0	0
13057	7	3	6	27835	60114	28014
13058	7	3	243	1356	18417	4676
13059	7	3	271	0	0	0
13060	7	3	2	22512000	0	0
13061	7	3	193	10072	28726	10912
13062	8	3	245	150734	222780	201274
13063	8	3	83	0	0	0
13064	8	3	238	0	0	0
13065	8	3	204	490887	731053	661084
13066	8	3	98	0	0	0
13067	8	3	386	0	0	0
13068	8	3	373	64344	0	0
13069	8	3	213	0	0	0
13070	8	3	346	1	1	0
13071	8	3	356	10305	27552	27020
13072	8	3	281	0	0	0
13073	8	3	123	0	0	0
13074	8	3	64	0	0	0
13075	8	3	278	14	90	93
13076	8	3	8	0	0	0
13077	8	3	232	13	248	248
13078	8	3	60	0	0	0
13079	8	3	159	0	0	0
13080	8	3	270	307243	0	0
13081	8	3	93	0	0	0
13082	8	3	147	0	0	0
13083	8	3	257	0	0	0
13084	8	3	224	0	0	0
13085	8	3	28	0	0	0
13086	8	3	11	3156040	4735670	4303800
13087	8	3	344	6	88	95
13088	8	3	334	0	0	0
13089	8	3	277	0	0	0
13090	8	3	255	69	197	182
13091	8	3	290	14	50	45
13092	8	3	389	0	0	0
13093	8	3	68	74	352	370
13094	8	3	160	0	0	0
13095	8	3	155	31	0	0
13096	8	3	367	9	130	153
13097	8	3	26	0	0	0
13098	8	3	272	0	0	0
13099	8	3	22	0	0	0
13100	8	3	80	0	0	0
13101	8	3	191	4168	11101	10915
13102	8	3	371	0	0	0
13103	8	3	187	0	0	0
13104	8	3	166	950	2891	2913
13105	8	3	382	9	165	178
13106	8	3	79	0	0	0
13107	8	3	113	0	0	0
13108	8	3	196	116	257	284
13109	8	3	353	0	0	0
13110	8	3	285	23	235	210
13111	8	3	361	103695	178580	166125
13112	8	3	309	0	0	0
13113	8	3	118	0	0	0
13114	8	3	384	0	0	0
13115	8	3	372	208	1535	1490
13116	8	3	15	0	0	0
13117	8	3	308	0	0	0
13118	8	3	275	0	0	0
13119	8	3	34	0	0	0
13120	8	3	158	0	0	0
13121	8	3	47	0	0	0
13122	8	3	86	55	240	214
13123	8	3	323	13532	21998	20144
13124	8	3	342	19	254	254
13125	8	3	339	0	0	0
13126	8	3	63	16	94	81
13127	8	3	7	0	0	0
13128	8	3	51	98346	170376	158280
13129	8	3	264	0	0	0
13130	8	3	38	0	0	0
13131	8	3	186	0	0	0
13132	8	3	215	550484	920983	852897
13133	8	3	226	144933	408431	352363
13134	8	3	175	12	108	118
13135	8	3	261	0	0	0
13136	8	3	360	379807	632770	585311
13137	8	3	345	152985	0	0
13138	8	3	240	0	0	0
13139	8	3	251	3762	6862	6680
13140	8	3	355	0	0	0
13141	8	3	126	0	0	0
13142	8	3	78	253142	0	0
13143	8	3	105	11264	26635	25580
13144	8	3	140	3983	13733	13401
13145	8	3	307	35555	55331	54395
13146	8	3	69	0	0	0
13147	8	3	312	0	0	0
13148	8	3	333	633673	0	0
13149	8	3	387	904645	0	0
13150	8	3	380	9992	24333	24056
13151	8	3	349	8324	23810	23152
13152	8	3	274	0	0	0
13153	8	3	61	6243	7480	7363
13154	8	3	42	1050840	0	0
13155	8	3	182	0	0	0
13156	8	3	293	0	0	0
13157	8	3	199	604	4043	3907
13158	8	3	161	25497	84000	81806
13159	8	3	316	80996	187943	180854
13160	8	3	352	2656	7620	7538
13161	8	3	348	0	0	0
13162	8	3	246	0	0	0
13163	8	3	189	139190	239662	222248
13164	8	3	283	0	0	0
13165	8	3	359	0	0	0
13166	8	3	392	0	0	0
13167	8	3	30	0	0	0
13168	8	3	306	0	0	0
13169	8	3	153	18	121	103
13170	8	3	315	0	0	0
13171	8	3	262	0	0	0
13172	8	3	9	0	0	0
13173	8	3	202	0	0	0
13174	8	3	85	0	0	0
13175	8	3	197	0	0	0
13176	8	3	340	105080	175193	160774
13177	8	3	381	0	0	0
13178	8	3	84	0	0	0
13179	8	3	354	0	0	0
13180	8	3	244	3693	19929	19328
13181	8	3	108	782	2225	2250
13182	8	3	216	768791	1272480	1175440
13183	8	3	104	11	38	41
13184	8	3	151	0	0	0
13185	8	3	236	0	0	0
13186	8	3	70	0	0	0
13187	8	3	19	0	0	0
13188	8	3	267	98	726	756
13189	8	3	325	0	0	0
13190	8	3	5	0	0	0
13191	8	3	250	0	0	0
13192	8	3	174	0	0	0
13193	8	3	143	0	0	0
13194	8	3	273	4	0	0
13195	8	3	233	1489	6764	6685
13196	8	3	10	0	0	0
13197	8	3	288	274	397	354
13198	8	3	74	4264	13772	13522
13199	8	3	152	0	0	0
13200	8	3	172	14214	40481	39095
13201	8	3	300	0	0	0
13202	8	3	95	0	0	0
13203	8	3	97	3071830	0	0
13204	8	3	156	0	0	0
13205	8	3	259	0	0	0
13206	8	3	292	0	0	0
13207	8	3	120	0	0	0
13208	8	3	369	4302	6917	6723
13209	8	3	320	0	0	0
13210	8	3	14	530852	0	0
13211	8	3	327	255	2630	2633
13212	8	3	91	4834250	6617560	5881530
13213	8	3	16	0	0	0
13214	8	3	377	35726	0	0
13215	8	3	99	5	0	0
13216	8	3	222	0	0	0
13217	8	3	96	0	0	0
13218	8	3	148	43	0	0
13219	8	3	263	228	2451	2427
13220	8	3	141	0	0	0
13221	8	3	55	0	0	0
13222	8	3	394	0	0	0
13223	8	3	65	17	385	399
13224	8	3	12	0	0	0
13225	8	3	390	4898150	5901860	5056260
13226	8	3	40	0	0	0
13227	8	3	241	1828720	0	0
13228	8	3	23	0	0	0
13229	8	3	121	40502	105781	102906
13230	8	3	53	382934	490549	167072
13231	8	3	75	0	0	0
13232	8	3	100	0	0	0
13233	8	3	225	0	0	0
13234	8	3	122	9345	0	0
13235	8	3	192	0	0	0
13236	8	3	131	0	0	0
13237	8	3	337	0	0	0
13238	8	3	234	0	0	0
13239	8	3	103	0	0	0
13240	8	3	221	0	0	0
13241	8	3	124	0	0	0
13242	8	3	62	390149	909587	687820
13243	8	3	279	0	0	0
13244	8	3	57	0	0	0
13245	8	3	212	0	0	0
13246	8	3	112	0	0	0
13247	8	3	66	0	0	0
13248	8	3	139	0	0	0
13249	8	3	397	18217	20874	20341
13250	8	3	198	688832	1559450	870892
13251	8	3	362	115192	284520	276167
13252	8	3	183	55	0	0
13253	8	3	164	0	0	0
13254	8	3	44	0	0	0
13255	8	3	179	106732	172151	157949
13256	8	3	41	5317	14813	14583
13257	8	3	336	0	0	0
13258	8	3	400	3596670	0	0
13259	8	3	134	1055	2738	2548
