X	Y	SpeciesID	SeedAbundance	SeedlingAbundance	AdultAbundance
7304	14	7	33	121	1494	1396
7305	15	7	33	120	1350	1384
7306	1	8	33	0	0	0
7307	2	8	33	0	0	0
7308	3	8	33	0	0	0
7309	4	8	33	0	0	0
7310	5	8	33	0	0	0
7311	6	8	33	0	0	0
7312	7	8	33	0	0	0
7313	8	8	33	0	0	0
7314	9	8	33	0	0	0
7315	10	8	33	0	0	0
7316	11	8	33	0	0	0
7317	12	8	33	0	0	0
7318	13	8	33	0	0	0
7319	14	8	33	0	0	0
7320	15	8	33	0	0	0
7321	1	9	33	0	0	0
7322	2	9	33	0	0	0
7323	3	9	33	0	0	0
7324	4	9	33	0	0	0
7325	5	9	33	0	0	0
7326	6	9	33	0	0	0
7327	7	9	33	0	0	0
7328	8	9	33	0	0	0
7329	9	9	33	0	0	0
7330	10	9	33	0	0	0
7331	11	9	33	0	0	0
7332	12	9	33	0	0	0
7333	13	9	33	0	0	0
7334	14	9	33	0	0	0
7335	15	9	33	0	0	0
7336	1	10	33	0	0	0
7337	2	10	33	0	0	0
7338	3	10	33	0	0	0
7339	4	10	33	0	0	0
7340	5	10	33	0	0	0
7341	6	10	33	0	0	0
7342	7	10	33	0	0	0
7343	8	10	33	0	0	0
7344	9	10	33	0	0	0
7345	10	10	33	0	0	0
7346	11	10	33	0	0	0
7347	12	10	33	0	0	0
7348	13	10	33	0	0	0
7349	14	10	33	0	0	0
7350	15	10	33	0	0	0
7351	1	11	33	0	0	0
7352	2	11	33	0	0	0
7353	3	11	33	0	0	0
7354	4	11	33	0	0	0
7355	5	11	33	0	0	0
7356	6	11	33	0	0	0
7357	7	11	33	0	0	0
7358	8	11	33	0	0	0
7359	9	11	33	0	0	0
7360	10	11	33	0	0	0
7361	11	11	33	0	0	0
7362	12	11	33	0	0	0
7363	13	11	33	0	0	0
7364	14	11	33	0	0	0
7365	15	11	33	0	0	0
7366	1	12	33	0	0	0
7367	2	12	33	0	0	0
7368	3	12	33	0	0	0
7369	4	12	33	0	0	0
7370	5	12	33	0	0	0
7371	6	12	33	0	0	0
7372	7	12	33	0	0	0
7373	8	12	33	0	0	0
7374	9	12	33	0	0	0
7375	10	12	33	0	0	0
7376	11	12	33	0	0	0
7377	12	12	33	0	0	0
7378	13	12	33	0	0	0
7379	14	12	33	0	0	0
7380	15	12	33	0	0	0
7381	1	13	33	0	0	0
7382	2	13	33	0	0	0
7383	3	13	33	0	0	0
7384	4	13	33	0	0	0
7385	5	13	33	0	0	0
7386	6	13	33	0	0	0
7387	7	13	33	0	0	0
7388	8	13	33	0	0	0
7389	9	13	33	0	0	0
7390	10	13	33	0	0	0
7391	11	13	33	0	0	0
7392	12	13	33	0	0	0
7393	13	13	33	0	0	0
7394	14	13	33	0	0	0
7395	15	13	33	0	0	0
7396	1	14	33	0	0	0
7397	2	14	33	0	0	0
7398	3	14	33	0	0	0
7399	4	14	33	0	0	0
7400	5	14	33	0	0	0
7401	6	14	33	0	0	0
7402	7	14	33	0	0	0
7403	8	14	33	0	0	0
7404	9	14	33	0	0	0
7405	10	14	33	0	0	0
7406	11	14	33	0	0	0
7407	12	14	33	0	0	0
7408	13	14	33	0	0	0
7409	14	14	33	0	0	0
7410	15	14	33	0	0	0
7411	1	15	33	0	0	0
7412	2	15	33	0	0	0
7413	3	15	33	0	0	0
7414	4	15	33	0	0	0
7415	5	15	33	0	0	0
7416	6	15	33	0	0	0
7417	7	15	33	0	0	0
7418	8	15	33	0	0	0
7419	9	15	33	0	0	0
7420	10	15	33	0	0	0
7421	11	15	33	0	0	0
7422	12	15	33	0	0	0
7423	13	15	33	0	0	0
7424	14	15	33	0	0	0
7425	15	15	33	0	0	0
7426	1	1	34	0	0	0
7427	2	1	34	0	0	0
7428	3	1	34	0	0	0
7429	4	1	34	0	0	0
7430	5	1	34	0	0	0
7431	6	1	34	0	0	0
7432	7	1	34	0	0	0
7433	8	1	34	0	0	0
7434	9	1	34	0	0	0
7435	10	1	34	0	0	0
7436	11	1	34	0	0	0
7437	12	1	34	0	0	0
7438	13	1	34	0	0	0
7439	14	1	34	0	0	0
7440	15	1	34	0	0	0
7441	1	2	34	0	0	0
7442	2	2	34	0	0	0
7443	3	2	34	0	0	0
7444	4	2	34	0	0	0
7445	5	2	34	0	0	0
7446	6	2	34	0	0	0
7447	7	2	34	0	0	0
7448	8	2	34	0	0	0
7449	9	2	34	0	0	0
7450	10	2	34	0	0	0
7451	11	2	34	0	0	0
7452	12	2	34	0	0	0
7453	13	2	34	0	0	0
7454	14	2	34	0	0	0
7455	15	2	34	0	0	0
7456	1	3	34	0	0	0
7457	2	3	34	0	0	0
7458	3	3	34	0	0	0
7459	4	3	34	0	0	0
7460	5	3	34	0	0	0
7461	6	3	34	0	0	0
7462	7	3	34	0	0	0
7463	8	3	34	0	0	0
7464	9	3	34	0	0	0
7465	10	3	34	0	0	0
7466	11	3	34	0	0	0
7467	12	3	34	0	0	0
7468	13	3	34	0	0	0
7469	14	3	34	0	0	0
7470	15	3	34	0	0	0
7471	1	4	34	0	0	0
7472	2	4	34	0	0	0
7473	3	4	34	0	0	0
7474	4	4	34	0	0	0
7475	5	4	34	0	0	0
7476	6	4	34	0	0	0
7477	7	4	34	0	0	0
7478	8	4	34	0	0	0
7479	9	4	34	0	0	0
7480	10	4	34	0	0	0
7481	11	4	34	0	0	0
7482	12	4	34	0	0	0
7483	13	4	34	0	0	0
7484	14	4	34	0	0	0
7485	15	4	34	0	0	0
7486	1	5	34	0	0	0
7487	2	5	34	0	0	0
7488	3	5	34	0	0	0
7489	4	5	34	0	0	0
7490	5	5	34	0	0	0
7491	6	5	34	0	0	0
7492	7	5	34	0	0	0
7493	8	5	34	0	0	0
7494	9	5	34	0	0	0
7495	10	5	34	0	0	0
7496	11	5	34	0	0	0
7497	12	5	34	0	0	0
7498	13	5	34	0	0	0
7499	14	5	34	0	0	0
7500	15	5	34	0	0	0
7501	1	6	34	0	0	0
7502	2	6	34	0	0	0
7503	3	6	34	0	0	0
7504	4	6	34	0	0	0
7505	5	6	34	0	0	0
7506	6	6	34	0	0	0
7507	7	6	34	0	0	0
7508	8	6	34	0	0	0
7509	9	6	34	0	0	0
7510	10	6	34	0	0	0
7511	11	6	34	0	0	0
7512	12	6	34	0	0	0
7513	13	6	34	0	0	0
7514	14	6	34	0	0	0
7515	15	6	34	0	0	0
7516	1	7	34	0	0	0
7517	2	7	34	0	0	0
7518	3	7	34	0	0	0
7519	4	7	34	0	0	0
7520	5	7	34	0	0	0
7521	6	7	34	0	0	0
7522	7	7	34	0	0	0
7523	8	7	34	0	0	0
7524	9	7	34	0	0	0
7525	10	7	34	0	0	0
7526	11	7	34	0	0	0
7527	12	7	34	0	0	0
7528	13	7	34	0	0	0
7529	14	7	34	0	0	0
7530	15	7	34	0	0	0
7531	1	8	34	0	0	0
7532	2	8	34	0	0	0
7533	3	8	34	0	0	0
7534	4	8	34	0	0	0
7535	5	8	34	0	0	0
7536	6	8	34	0	0	0
7537	7	8	34	0	0	0
7538	8	8	34	0	0	0
7539	9	8	34	0	0	0
7540	10	8	34	0	0	0
7541	11	8	34	0	0	0
7542	12	8	34	0	0	0
7543	13	8	34	0	0	0
7544	14	8	34	0	0	0
7545	15	8	34	0	0	0
7546	1	9	34	0	0	0
7547	2	9	34	0	0	0
7548	3	9	34	0	0	0
7549	4	9	34	0	0	0
7550	5	9	34	0	0	0
7551	6	9	34	0	0	0
7552	7	9	34	0	0	0
7553	8	9	34	0	0	0
7554	9	9	34	0	0	0
7555	10	9	34	0	0	0
7556	11	9	34	0	0	0
7557	12	9	34	0	0	0
7558	13	9	34	0	0	0
7559	14	9	34	0	0	0
7560	15	9	34	0	0	0
7561	1	10	34	0	0	0
7562	2	10	34	0	0	0
7563	3	10	34	0	0	0
7564	4	10	34	0	0	0
7565	5	10	34	0	0	0
7566	6	10	34	0	0	0
7567	7	10	34	0	0	0
7568	8	10	34	0	0	0
7569	9	10	34	0	0	0
7570	10	10	34	0	0	0
7571	11	10	34	0	0	0
7572	12	10	34	0	0	0
7573	13	10	34	0	0	0
7574	14	10	34	0	0	0
7575	15	10	34	0	0	0
7576	1	11	34	0	0	0
7577	2	11	34	0	0	0
7578	3	11	34	0	0	0
7579	4	11	34	0	0	0
7580	5	11	34	0	0	0
7581	6	11	34	0	0	0
7582	7	11	34	0	0	0
7583	8	11	34	0	0	0
7584	9	11	34	0	0	0
7585	10	11	34	0	0	0
7586	11	11	34	0	0	0
7587	12	11	34	0	0	0
7588	13	11	34	0	0	0
7589	14	11	34	0	0	0
7590	15	11	34	0	0	0
7591	1	12	34	0	0	0
7592	2	12	34	0	0	0
7593	3	12	34	0	0	0
7594	4	12	34	0	0	0
7595	5	12	34	0	0	0
7596	6	12	34	0	0	0
7597	7	12	34	0	0	0
7598	8	12	34	0	0	0
7599	9	12	34	0	0	0
7600	10	12	34	0	0	0
7601	11	12	34	0	0	0
7602	12	12	34	0	0	0
7603	13	12	34	0	0	0
7604	14	12	34	0	0	0
7605	15	12	34	0	0	0
7606	1	13	34	0	0	0
7607	2	13	34	0	0	0
7608	3	13	34	0	0	0
7609	4	13	34	0	0	0
7610	5	13	34	0	0	0
7611	6	13	34	0	0	0
7612	7	13	34	0	0	0
7613	8	13	34	0	0	0
7614	9	13	34	0	0	0
7615	10	13	34	0	0	0
7616	11	13	34	0	0	0
7617	12	13	34	0	0	0
7618	13	13	34	0	0	0
7619	14	13	34	0	0	0
7620	15	13	34	0	0	0
7621	1	14	34	0	0	0
7622	2	14	34	0	0	0
7623	3	14	34	0	0	0
7624	4	14	34	0	0	0
7625	5	14	34	0	0	0
7626	6	14	34	0	0	0
7627	7	14	34	0	0	0
7628	8	14	34	0	0	0
7629	9	14	34	0	0	0
7630	10	14	34	0	0	0
7631	11	14	34	0	0	0
7632	12	14	34	0	0	0
7633	13	14	34	0	0	0
7634	14	14	34	0	0	0
7635	15	14	34	0	0	0
7636	1	15	34	0	0	0
7637	2	15	34	0	0	0
7638	3	15	34	0	0	0
7639	4	15	34	0	0	0
7640	5	15	34	0	0	0
7641	6	15	34	0	0	0
7642	7	15	34	0	0	0
7643	8	15	34	0	0	0
7644	9	15	34	0	0	0
7645	10	15	34	0	0	0
7646	11	15	34	0	0	0
7647	12	15	34	0	0	0
7648	13	15	34	0	0	0
7649	14	15	34	0	0	0
7650	15	15	34	0	0	0
7651	1	1	35	0	0	0
7652	2	1	35	0	0	0
7653	3	1	35	0	0	0
7654	4	1	35	0	0	0
7655	5	1	35	0	0	0
7656	6	1	35	0	0	0
7657	7	1	35	0	0	0
7658	8	1	35	0	0	0
7659	9	1	35	0	0	0
7660	10	1	35	0	0	0
7661	11	1	35	0	0	0
7662	12	1	35	0	0	0
7663	13	1	35	0	0	0
7664	14	1	35	0	0	0
7665	15	1	35	0	0	0
7666	1	2	35	0	0	0
7667	2	2	35	0	0	0
7668	3	2	35	0	0	0
7669	4	2	35	0	0	0
7670	5	2	35	0	0	0
7671	6	2	35	0	0	0
7672	7	2	35	0	0	0
7673	8	2	35	0	0	0
7674	9	2	35	0	0	0
7675	10	2	35	0	0	0
7676	11	2	35	0	0	0
7677	12	2	35	0	0	0
7678	13	2	35	0	0	0
7679	14	2	35	0	0	0
7680	15	2	35	0	0	0
7681	1	3	35	0	0	0
7682	2	3	35	0	0	0
7683	3	3	35	0	0	0
7684	4	3	35	0	0	0
7685	5	3	35	0	0	0
7686	6	3	35	0	0	0
7687	7	3	35	0	0	0
7688	8	3	35	0	0	0
7689	9	3	35	0	0	0
7690	10	3	35	0	0	0
7691	11	3	35	0	0	0
7692	12	3	35	0	0	0
7693	13	3	35	0	0	0
7694	14	3	35	0	0	0
7695	15	3	35	0	0	0
7696	1	4	35	0	0	0
7697	2	4	35	0	0	0
7698	3	4	35	0	0	0
7699	4	4	35	0	0	0
7700	5	4	35	0	0	0
7701	6	4	35	0	0	0
7702	7	4	35	0	0	0
7703	8	4	35	0	0	0
7704	9	4	35	0	0	0
7705	10	4	35	0	0	0
7706	11	4	35	0	0	0
7707	12	4	35	0	0	0
7708	13	4	35	0	0	0
7709	14	4	35	0	0	0
7710	15	4	35	0	0	0
7711	1	5	35	0	0	0
7712	2	5	35	0	0	0
7713	3	5	35	0	0	0
7714	4	5	35	0	0	0
7715	5	5	35	0	0	0
7716	6	5	35	0	0	0
7717	7	5	35	0	0	0
7718	8	5	35	0	0	0
7719	9	5	35	0	0	0
7720	10	5	35	0	0	0
7721	11	5	35	0	0	0
7722	12	5	35	0	0	0
7723	13	5	35	0	0	0
7724	14	5	35	0	0	0
7725	15	5	35	0	0	0
7726	1	6	35	0	0	0
7727	2	6	35	0	0	0
7728	3	6	35	0	0	0
7729	4	6	35	0	0	0
7730	5	6	35	0	0	0
7731	6	6	35	0	0	0
7732	7	6	35	0	0	0
7733	8	6	35	0	0	0
7734	9	6	35	0	0	0
7735	10	6	35	0	0	0
7736	11	6	35	0	0	0
7737	12	6	35	0	0	0
7738	13	6	35	0	0	0
7739	14	6	35	0	0	0
7740	15	6	35	0	0	0
7741	1	7	35	0	0	0
7742	2	7	35	0	0	0
7743	3	7	35	0	0	0
7744	4	7	35	0	0	0
7745	5	7	35	0	0	0
7746	6	7	35	0	0	0
7747	7	7	35	0	0	0
7748	8	7	35	0	0	0
7749	9	7	35	0	0	0
7750	10	7	35	0	0	0
7751	11	7	35	0	0	0
7752	12	7	35	0	0	0
7753	13	7	35	0	0	0
7754	14	7	35	0	0	0
7755	15	7	35	0	0	0
7756	1	8	35	0	0	0
7757	2	8	35	0	0	0
7758	3	8	35	0	0	0
7759	4	8	35	0	0	0
7760	5	8	35	0	0	0
7761	6	8	35	0	0	0
7762	7	8	35	0	0	0
7763	8	8	35	0	0	0
7764	9	8	35	0	0	0
7765	10	8	35	0	0	0
7766	11	8	35	0	0	0
7767	12	8	35	0	0	0
7768	13	8	35	0	0	0
7769	14	8	35	0	0	0
7770	15	8	35	0	0	0
7771	1	9	35	0	0	0
7772	2	9	35	0	0	0
7773	3	9	35	0	0	0
7774	4	9	35	0	0	0
7775	5	9	35	0	0	0
7776	6	9	35	0	0	0
7777	7	9	35	0	0	0
7778	8	9	35	0	0	0
7779	9	9	35	0	0	0
7780	10	9	35	0	0	0
7781	11	9	35	0	0	0
7782	12	9	35	0	0	0
7783	13	9	35	0	0	0
7784	14	9	35	0	0	0
7785	15	9	35	0	0	0
7786	1	10	35	0	0	0
7787	2	10	35	0	0	0
7788	3	10	35	0	0	0
7789	4	10	35	0	0	0
7790	5	10	35	0	0	0
7791	6	10	35	0	0	0
7792	7	10	35	0	0	0
7793	8	10	35	0	0	0
7794	9	10	35	0	0	0
7795	10	10	35	0	0	0
7796	11	10	35	0	0	0
7797	12	10	35	0	0	0
7798	13	10	35	0	0	0
7799	14	10	35	0	0	0
7800	15	10	35	0	0	0
7801	1	11	35	0	0	0
7802	2	11	35	0	0	0
7803	3	11	35	0	0	0
7804	4	11	35	0	0	0
7805	5	11	35	0	0	0
7806	6	11	35	0	0	0
7807	7	11	35	0	0	0
7808	8	11	35	0	0	0
7809	9	11	35	0	0	0
7810	10	11	35	0	0	0
7811	11	11	35	0	0	0
7812	12	11	35	0	0	0
7813	13	11	35	0	0	0
7814	14	11	35	0	0	0
7815	15	11	35	0	0	0
7816	1	12	35	0	0	0
7817	2	12	35	0	0	0
7818	3	12	35	0	0	0
7819	4	12	35	0	0	0
7820	5	12	35	0	0	0
7821	6	12	35	0	0	0
7822	7	12	35	0	0	0
7823	8	12	35	0	0	0
7824	9	12	35	0	0	0
7825	10	12	35	0	0	0
7826	11	12	35	0	0	0
7827	12	12	35	0	0	0
7828	13	12	35	0	0	0
7829	14	12	35	0	0	0
7830	15	12	35	0	0	0
7831	1	13	35	0	0	0
7832	2	13	35	0	0	0
7833	3	13	35	0	0	0
7834	4	13	35	0	0	0
7835	5	13	35	0	0	0
7836	6	13	35	0	0	0
7837	7	13	35	0	0	0
7838	8	13	35	0	0	0
7839	9	13	35	0	0	0
7840	10	13	35	0	0	0
7841	11	13	35	0	0	0
7842	12	13	35	0	0	0
7843	13	13	35	0	0	0
7844	14	13	35	0	0	0
7845	15	13	35	0	0	0
7846	1	14	35	0	0	0
7847	2	14	35	0	0	0
7848	3	14	35	0	0	0
7849	4	14	35	0	0	0
7850	5	14	35	0	0	0
7851	6	14	35	0	0	0
7852	7	14	35	0	0	0
7853	8	14	35	0	0	0
7854	9	14	35	0	0	0
7855	10	14	35	0	0	0
7856	11	14	35	0	0	0
7857	12	14	35	0	0	0
7858	13	14	35	0	0	0
7859	14	14	35	0	0	0
7860	15	14	35	0	0	0
7861	1	15	35	0	0	0
7862	2	15	35	0	0	0
7863	3	15	35	0	0	0
7864	4	15	35	0	0	0
7865	5	15	35	0	0	0
7866	6	15	35	0	0	0
7867	7	15	35	0	0	0
7868	8	15	35	0	0	0
7869	9	15	35	0	0	0
7870	10	15	35	0	0	0
7871	11	15	35	0	0	0
7872	12	15	35	0	0	0
7873	13	15	35	0	0	0
7874	14	15	35	0	0	0
7875	15	15	35	0	0	0
7876	1	1	36	0	0	0
7877	2	1	36	0	0	0
7878	3	1	36	0	0	0
7879	4	1	36	0	0	0
7880	5	1	36	0	0	0
7881	6	1	36	0	0	0
7882	7	1	36	0	0	0
7883	8	1	36	0	0	0
7884	9	1	36	0	0	0
7885	10	1	36	0	0	0
7886	11	1	36	0	0	0
7887	12	1	36	0	0	0
7888	13	1	36	0	0	0
7889	14	1	36	0	0	0
7890	15	1	36	0	0	0
7891	1	2	36	8828310	13676100	12613900
7892	2	2	36	8830240	13671500	12607400
7893	3	2	36	8831320	13671000	12608100
7894	4	2	36	8829390	13669900	12612600
7895	5	2	36	8823930	13662900	12609600
7896	6	2	36	8832280	13679100	12605800
7897	7	2	36	8836470	13673300	12609300
7898	8	2	36	8830690	13673600	12609600
7899	9	2	36	8831890	13677100	12610700
7900	10	2	36	8832830	13674100	12608700
7901	11	2	36	8835180	13676300	12608900
7902	12	2	36	8831250	13671200	12603600
7903	13	2	36	8829240	13666600	12602900
7904	14	2	36	8830600	13675600	12604900
7905	15	2	36	8828830	13673100	12608500
7906	1	3	36	16262100	25113200	22970000
7907	2	3	36	16255600	25109400	22970100
7908	3	3	36	16267600	25116200	22972500
7909	4	3	36	16252800	25115400	22978100
7910	5	3	36	16260300	25121600	22970600
7911	6	3	36	16257500	25129700	22977500
7912	7	3	36	16247500	25113200	22982000
7913	8	3	36	16256900	25107500	22970800
7914	9	3	36	16261500	25110900	22974800
7915	10	3	36	16259500	25103900	22968000
7916	11	3	36	16258600	25114800	22968200
7917	12	3	36	16274100	25114200	22963500
7918	13	3	36	16252400	25105200	22970200
7919	14	3	36	16257700	25107200	22971800
7920	15	3	36	16260700	25127400	22973500
7921	1	4	36	22458100	34629900	31404300
7922	2	4	36	22475600	34634500	31393300
7923	3	4	36	22469700	34631300	31408900
7924	4	4	36	22473000	34626400	31397600
7925	5	4	36	22482700	34631300	31390700
7926	6	4	36	22472300	34637200	31400200
7927	7	4	36	22474900	34633500	31407700
7928	8	4	36	22481600	34624500	31385300
7929	9	4	36	22477400	34642700	31394000
7930	10	4	36	22485100	34633400	31400900
7931	11	4	36	22472700	34634400	31399000
7932	12	4	36	22472900	34628600	31395200
7933	13	4	36	22475500	34638700	31402600
7934	14	4	36	22468100	34623600	31403300
7935	15	4	36	22477400	34630100	31407000
7936	1	5	36	27652700	42489000	38157100
7937	2	5	36	27643000	42474500	38155900
7938	3	5	36	27647500	42480700	38150800
7939	4	5	36	27646600	42495200	38160400
7940	5	5	36	27630500	42490400	38164600
7941	6	5	36	27643000	42485900	38163100
7942	7	5	36	27645600	42496100	38158400
7943	8	5	36	27640200	42485000	38165300
7944	9	5	36	27640100	42492900	38159500
7945	10	5	36	27651400	42488900	38158500
7946	11	5	36	27643300	42488800	38154800
7947	12	5	36	27642900	42483400	38156100
7948	13	5	36	27662600	42491000	38151200
7949	14	5	36	27653400	42477600	38156100
7950	15	5	36	27645300	42487400	38156000
7951	1	6	36	31922900	48916600	43493400
7952	2	6	36	31930600	48923800	43477000
7953	3	6	36	31919400	48922700	43489900
7954	4	6	36	31930700	48916300	43473500
7955	5	6	36	31920200	48923300	43486900
7956	6	6	36	31936100	48920800	43490900
7957	7	6	36	31926600	48937200	43483100
7958	8	6	36	31921300	48922100	43490800
7959	9	6	36	31930700	48921400	43473700
7960	10	6	36	31927800	48925500	43481100
7961	11	6	36	31924400	48920500	43483300
7962	12	6	36	31928500	48922400	43480500
7963	13	6	36	31924800	48898700	43481800
7964	14	6	36	31915100	48914600	43480900
7965	15	6	36	31922800	48912600	43482500
7966	1	7	36	36168000	55237800	46812300
7967	2	7	36	36169100	55244700	46814600
7968	3	7	36	36160600	55220400	46820800
7969	4	7	36	36167300	55244000	46810700
7970	5	7	36	36173400	55222500	46815600
7971	6	7	36	36169100	55246600	46818400
7972	7	7	36	36171800	55251000	46818800
7973	8	7	36	36163800	55244500	46815000
7974	9	7	36	36164000	55242600	46816200
7975	10	7	36	36170500	55255500	46816300
7976	11	7	36	36174600	55238100	46817900
7977	12	7	36	36172100	55242800	46813700
7978	13	7	36	36157500	55257900	46816400
7979	14	7	36	36174000	55242800	46815800
7980	15	7	36	36169200	55248300	46816800
7981	1	8	36	27354800	41635200	36149900
7982	2	8	36	27349500	41631800	36157400
7983	3	8	36	27346300	41630400	36155400
7984	4	8	36	27344900	41641200	36162900
7985	5	8	36	27346900	41623000	36155700
7986	6	8	36	27350300	41644700	36149900
7987	7	8	36	27343000	41630100	36158800
7988	8	8	36	27347100	41639900	36155700
7989	9	8	36	27355100	41630600	36148400
7990	10	8	36	27341800	41640500	36155700
7991	11	8	36	27356300	41646800	36151000
7992	12	8	36	27357500	41626300	36160300
7993	13	8	36	27353200	41620600	36149900
7994	14	8	36	27348600	41638700	36158400
7995	15	8	36	27348600	41632800	36147500
7996	1	9	36	20287600	30770800	26379500
7997	2	9	36	20299800	30782000	26366600
7998	3	9	36	20291200	30775300	26385400
7999	4	9	36	20290100	30784400	26371200
8000	5	9	36	20289200	30781000	26374700
8001	6	9	36	20286300	30767700	26375900
8002	7	9	36	20298500	30771900	26375900
8003	8	9	36	20283500	30773700	26382500
8004	9	9	36	20290500	30782800	26379200
8005	10	9	36	20288800	30786700	26379900
8006	11	9	36	20299600	30776600	26374400
8007	12	9	36	20296600	30777000	26366100
8008	13	9	36	20303600	30774100	26366200
8009	14	9	36	20288300	30779600	26377600
8010	15	9	36	20295000	30785600	26375500
8011	1	10	36	14132800	21356900	18044300
8012	2	10	36	14143300	21358200	18029400
8013	3	10	36	14136300	21356600	18041200
8014	4	10	36	14142900	21348600	18041700
8015	5	10	36	14126800	21340800	18041600
8016	6	10	36	14131800	21351600	18043500
8017	7	10	36	14139400	21353800	18036700
8018	8	10	36	14135600	21363900	18036500
8019	9	10	36	14128300	21359300	18042200
8020	10	10	36	14134400	21360300	18043900
8021	11	10	36	14133000	21358300	18038000
8022	12	10	36	14137900	21355100	18038900
8023	13	10	36	14133000	21361300	18041400
8024	14	10	36	14133200	21354400	18039100
8025	15	10	36	14138400	21348000	18035500
8026	1	11	36	8758830	13180200	10972700
8027	2	11	36	8763970	13190700	10965900
8028	3	11	36	8755070	13188400	10973500
8029	4	11	36	8761340	13188600	10967600
8030	5	11	36	8761790	13185200	10969500
8031	6	11	36	8762200	13183500	10966900
8032	7	11	36	8766690	13194700	10965800
8033	8	11	36	8754740	13184700	10973000
8034	9	11	36	8761870	13185100	10970300
8035	10	11	36	8765540	13179700	10970600
8036	11	11	36	8763660	13176900	10966900
8037	12	11	36	8760940	13180300	10969500
8038	13	11	36	8766740	13180800	10967600
8039	14	11	36	8767240	13188300	10967100
8040	15	11	36	8762410	13187500	10968600
8041	1	12	36	4084010	6111190	4998730
8042	2	12	36	4077340	6115630	5002870
8043	3	12	36	4075710	6113850	5003470
8044	4	12	36	4080170	6108850	4999720
8045	5	12	36	4080050	6105110	4998590
8046	6	12	36	4082450	6113410	5000790
8047	7	12	36	4080390	6111280	5001120
8048	8	12	36	4076880	6111990	5003920
8049	9	12	36	4081430	6111650	4998560
8050	10	12	36	4080630	6110910	4999900
8051	11	12	36	4078770	6111630	5000080
8052	12	12	36	4079890	6114970	5001690
8053	13	12	36	4078860	6115400	5001510
8054	14	12	36	4084630	6110060	4999650
8055	15	12	36	4082430	6108510	5001310
8056	1	13	36	0	0	0
8057	2	13	36	0	0	0
8058	3	13	36	0	0	0
8059	4	13	36	0	0	0
8060	5	13	36	0	0	0
8061	6	13	36	0	0	0
8062	7	13	36	0	0	0
8063	8	13	36	0	0	0
8064	9	13	36	0	0	0
8065	10	13	36	0	0	0
8066	11	13	36	0	0	0
8067	12	13	36	0	0	0
8068	13	13	36	0	0	0
8069	14	13	36	0	0	0
8070	15	13	36	0	0	0
8071	1	14	36	0	0	0
8072	2	14	36	0	0	0
8073	3	14	36	0	0	0
8074	4	14	36	0	0	0
8075	5	14	36	0	0	0
8076	6	14	36	0	0	0
8077	7	14	36	0	0	0
8078	8	14	36	0	0	0
8079	9	14	36	0	0	0
8080	10	14	36	0	0	0
8081	11	14	36	0	0	0
8082	12	14	36	0	0	0
8083	13	14	36	0	0	0
8084	14	14	36	0	0	0
8085	15	14	36	0	0	0
8086	1	15	36	0	0	0
8087	2	15	36	0	0	0
8088	3	15	36	0	0	0
8089	4	15	36	0	0	0
8090	5	15	36	0	0	0
8091	6	15	36	0	0	0
8092	7	15	36	0	0	0
8093	8	15	36	0	0	0
8094	9	15	36	0	0	0
8095	10	15	36	0	0	0
8096	11	15	36	0	0	0
8097	12	15	36	0	0	0
8098	13	15	36	0	0	0
8099	14	15	36	0	0	0
8100	15	15	36	0	0	0
8101	1	1	37	0	0	0
8102	2	1	37	0	0	0
8103	3	1	37	0	0	0
8104	4	1	37	0	0	0
8105	5	1	37	0	0	0
8106	6	1	37	0	0	0
8107	7	1	37	0	0	0
8108	8	1	37	0	0	0
8109	9	1	37	0	0	0
8110	10	1	37	0	0	0
8111	11	1	37	0	0	0
8112	12	1	37	0	0	0
8113	13	1	37	0	0	0
8114	14	1	37	0	0	0
8115	15	1	37	0	0	0
8116	1	2	37	0	0	0
8117	2	2	37	0	0	0
8118	3	2	37	0	0	0
8119	4	2	37	0	0	0
8120	5	2	37	0	0	0
8121	6	2	37	0	0	0
8122	7	2	37	0	0	0
8123	8	2	37	0	0	0
8124	9	2	37	0	0	0
8125	10	2	37	0	0	0
8126	11	2	37	0	0	0
8127	12	2	37	0	0	0
8128	13	2	37	0	0	0
8129	14	2	37	0	0	0
8130	15	2	37	0	0	0
8131	1	3	37	0	0	0
8132	2	3	37	0	0	0
8133	3	3	37	0	0	0
8134	4	3	37	0	0	0
8135	5	3	37	0	0	0
8136	6	3	37	0	0	0
8137	7	3	37	0	0	0
8138	8	3	37	0	0	0
8139	9	3	37	0	0	0
8140	10	3	37	0	0	0
8141	11	3	37	0	0	0
8142	12	3	37	0	0	0
8143	13	3	37	0	0	0
8144	14	3	37	0	0	0
8145	15	3	37	0	0	0
8146	1	4	37	0	0	0
8147	2	4	37	0	0	0
8148	3	4	37	0	0	0
8149	4	4	37	0	0	0
8150	5	4	37	0	0	0
8151	6	4	37	0	0	0
8152	7	4	37	0	0	0
8153	8	4	37	0	0	0
8154	9	4	37	0	0	0
8155	10	4	37	0	0	0
8156	11	4	37	0	0	0
8157	12	4	37	0	0	0
8158	13	4	37	0	0	0
8159	14	4	37	0	0	0
8160	15	4	37	0	0	0
8161	1	5	37	0	0	0
8162	2	5	37	0	0	0
8163	3	5	37	0	0	0
8164	4	5	37	0	0	0
8165	5	5	37	0	0	0
8166	6	5	37	0	0	0
8167	7	5	37	0	0	0
